"Index Name","Date","Open","High","Low","Close"
"NIFTY 50","02 Jan 2013","5982.60","6006.05","5982.00","5993.25"
"NIFTY 50","01 Jan 2013","5937.65","5963.90","5935.20","5950.85"
"NIFTY 50","31 Dec 2012","5901.20","5919.00","5897.15","5905.10"
"NIFTY 50","28 Dec 2012","5887.15","5915.75","5879.50","5908.35"
"NIFTY 50","27 Dec 2012","5930.20","5930.80","5864.70","5870.10"
"NIFTY 50","26 Dec 2012","5864.95","5917.30","5859.55","5905.60"
"NIFTY 50","24 Dec 2012","5869.00","5871.90","5844.70","5855.75"
"NIFTY 50","21 Dec 2012","5888.00","5888.00","5841.65","5847.70"
"NIFTY 50","20 Dec 2012","5934.45","5937.60","5881.45","5916.40"
"NIFTY 50","19 Dec 2012","5917.30","5939.40","5910.80","5929.60"
"NIFTY 50","18 Dec 2012","5873.60","5905.80","5823.15","5896.80"
"NIFTY 50","17 Dec 2012","5860.50","5886.05","5850.15","5857.90"
"NIFTY 50","14 Dec 2012","5846.90","5886.10","5839.15","5879.60"
"NIFTY 50","13 Dec 2012","5900.35","5907.45","5841.35","5851.50"
"NIFTY 50","12 Dec 2012","5917.80","5924.60","5874.25","5888.00"
"NIFTY 50","11 Dec 2012","5923.80","5965.15","5865.45","5898.80"
"NIFTY 50","10 Dec 2012","5916.05","5919.95","5888.10","5908.90"
"NIFTY 50","07 Dec 2012","5934.00","5949.85","5888.65","5907.40"
"NIFTY 50","06 Dec 2012","5926.30","5942.55","5838.90","5930.90"
"NIFTY 50","05 Dec 2012","5906.60","5917.80","5891.35","5900.50"
"NIFTY 50","04 Dec 2012","5866.80","5894.95","5859.00","5889.25"
"NIFTY 50","03 Dec 2012","5878.25","5899.15","5854.60","5870.95"
"NIFTY 50","30 Nov 2012","5836.00","5885.25","5827.85","5879.85"
"NIFTY 50","29 Nov 2012","5736.70","5833.50","5736.10","5825.00"
"NIFTY 50","27 Nov 2012","5658.50","5733.20","5658.00","5727.45"
"NIFTY 50","26 Nov 2012","5648.65","5649.20","5623.45","5635.90"
"NIFTY 50","23 Nov 2012","5635.45","5637.75","5593.55","5626.60"
"NIFTY 50","22 Nov 2012","5628.60","5643.35","5608.00","5627.75"
"NIFTY 50","21 Nov 2012","5582.50","5620.20","5561.40","5614.80"
"NIFTY 50","20 Nov 2012","5604.80","5613.70","5548.35","5571.55"
"NIFTY 50","19 Nov 2012","5577.30","5592.75","5549.25","5571.40"
"NIFTY 50","16 Nov 2012","5624.80","5650.15","5559.80","5574.05"
"NIFTY 50","15 Nov 2012","5650.35","5651.65","5603.55","5631.00"
"NIFTY 50","13 Nov 2012","5689.70","5698.25","5660.35","5666.95"
"NIFTY 50","12 Nov 2012","5688.45","5718.90","5665.75","5683.70"
"NIFTY 50","09 Nov 2012","5731.10","5751.70","5677.75","5686.25"
"NIFTY 50","08 Nov 2012","5709.00","5744.50","5693.95","5738.75"
"NIFTY 50","07 Nov 2012","5718.60","5777.30","5711.40","5760.10"
"NIFTY 50","06 Nov 2012","5694.10","5730.80","5693.65","5724.40"
"NIFTY 50","05 Nov 2012","5693.05","5709.20","5679.50","5704.20"
"NIFTY 50","02 Nov 2012","5696.35","5711.30","5682.55","5697.70"
"NIFTY 50","01 Nov 2012","5609.85","5649.75","5601.95","5645.05"
"NIFTY 50","31 Oct 2012","5596.75","5624.40","5583.05","5619.70"
"NIFTY 50","30 Oct 2012","5656.35","5689.90","5589.90","5597.90"
"NIFTY 50","29 Oct 2012","5665.20","5698.30","5645.10","5665.60"
"NIFTY 50","26 Oct 2012","5683.55","5697.20","5641.75","5664.30"
"NIFTY 50","25 Oct 2012","5688.80","5718.75","5685.70","5705.30"
"NIFTY 50","23 Oct 2012","5715.65","5720.80","5681.45","5691.40"
"NIFTY 50","22 Oct 2012","5667.60","5721.55","5658.05","5717.15"
"NIFTY 50","19 Oct 2012","5703.30","5711.70","5660.00","5684.25"
"NIFTY 50","18 Oct 2012","5675.30","5722.50","5650.55","5718.70"
"NIFTY 50","17 Oct 2012","5681.10","5684.35","5633.90","5660.25"
"NIFTY 50","16 Oct 2012","5705.60","5714.00","5635.60","5648.00"
"NIFTY 50","15 Oct 2012","5674.25","5693.70","5651.05","5687.25"
"NIFTY 50","12 Oct 2012","5681.70","5725.00","5659.35","5676.05"
"NIFTY 50","11 Oct 2012","5663.50","5721.10","5636.95","5708.05"
"NIFTY 50","10 Oct 2012","5671.15","5686.50","5647.05","5652.15"
"NIFTY 50","09 Oct 2012","5708.15","5728.65","5677.90","5704.60"
"NIFTY 50","08 Oct 2012","5751.85","5751.85","5666.20","5676.00"
"NIFTY 50","05 Oct 2012","5815.00","5815.35","4888.20","5746.95"
"NIFTY 50","04 Oct 2012","5751.55","5807.25","5751.35","5787.60"
"NIFTY 50","03 Oct 2012","5727.70","5743.25","5715.80","5731.25"
"NIFTY 50","01 Oct 2012","5704.75","5722.95","5694.00","5718.80"
"NIFTY 50","28 Sep 2012","5684.80","5735.15","5683.45","5703.30"
"NIFTY 50","27 Sep 2012","5673.75","5693.70","5639.70","5649.50"
"NIFTY 50","26 Sep 2012","5653.40","5672.80","5638.65","5663.45"
"NIFTY 50","25 Sep 2012","5674.90","5702.70","5652.45","5673.90"
"NIFTY 50","24 Sep 2012","5691.95","5709.85","5662.75","5669.60"
"NIFTY 50","21 Sep 2012","5577.00","5720.00","5575.45","5691.15"
"NIFTY 50","20 Sep 2012","5536.95","5581.35","5534.90","5554.25"
"NIFTY 50","18 Sep 2012","5602.40","5620.55","5586.45","5600.05"
"NIFTY 50","17 Sep 2012","5631.75","5652.20","5585.15","5610.00"
"NIFTY 50","14 Sep 2012","5528.35","5586.65","5526.95","5577.65"
"NIFTY 50","13 Sep 2012","5435.20","5447.45","5421.85","5435.35"
"NIFTY 50","12 Sep 2012","5404.45","5435.55","5393.95","5431.00"
"NIFTY 50","11 Sep 2012","5336.10","5393.35","5332.10","5390.00"
"NIFTY 50","10 Sep 2012","5361.90","5375.45","5349.10","5363.45"
"NIFTY 50","08 Sep 2012","5343.65","5366.30","5343.45","5358.70"
"NIFTY 50","07 Sep 2012","5309.45","5347.15","5309.20","5342.10"
"NIFTY 50","06 Sep 2012","5217.65","5260.60","5217.65","5238.40"
"NIFTY 50","05 Sep 2012","5243.90","5259.50","5215.70","5225.70"
"NIFTY 50","04 Sep 2012","5249.15","5278.35","5233.20","5274.00"
"NIFTY 50","03 Sep 2012","5276.50","5295.80","5243.15","5253.75"
"NIFTY 50","31 Aug 2012","5298.20","5303.25","5238.90","5258.50"
"NIFTY 50","30 Aug 2012","5268.60","5342.80","5255.05","5315.05"
"NIFTY 50","29 Aug 2012","5343.85","5345.50","5282.70","5287.80"
"NIFTY 50","28 Aug 2012","5348.05","5359.25","5312.60","5334.60"
"NIFTY 50","27 Aug 2012","5387.85","5399.15","5346.65","5350.25"
"NIFTY 50","24 Aug 2012","5392.60","5399.65","5371.00","5386.70"
"NIFTY 50","23 Aug 2012","5426.15","5448.60","5393.85","5415.35"
"NIFTY 50","22 Aug 2012","5395.75","5433.35","5394.80","5412.85"
"NIFTY 50","21 Aug 2012","5368.70","5425.15","5368.70","5421.00"
"NIFTY 50","17 Aug 2012","5368.60","5399.95","5341.70","5366.30"
"NIFTY 50","16 Aug 2012","5385.95","5390.65","5356.65","5362.95"
"NIFTY 50","14 Aug 2012","5343.25","5387.05","5328.80","5380.35"
"NIFTY 50","13 Aug 2012","5316.35","5352.45","5309.05","5347.90"
"NIFTY 50","10 Aug 2012","5308.20","5330.10","5294.10","5320.40"
"NIFTY 50","09 Aug 2012","5348.30","5368.20","5312.10","5322.95"
"NIFTY 50","08 Aug 2012","5345.25","5377.60","5331.05","5338.00"
"NIFTY 50","07 Aug 2012","5295.40","5350.10","5281.65","5336.70"
"NIFTY 50","06 Aug 2012","5260.85","5293.20","5260.85","5282.55"
"NIFTY 50","03 Aug 2012","5195.60","5220.20","5164.65","5215.70"
"NIFTY 50","02 Aug 2012","5233.10","5236.90","5209.95","5227.75"
"NIFTY 50","01 Aug 2012","5220.70","5246.35","5212.65","5240.50"
"NIFTY 50","31 Jul 2012","5214.85","5234.55","5154.05","5229.00"
"NIFTY 50","30 Jul 2012","5129.75","5206.60","5129.75","5199.80"
"NIFTY 50","27 Jul 2012","5124.30","5149.95","5077.50","5099.85"
"NIFTY 50","26 Jul 2012","5126.30","5126.30","5032.40","5043.00"
"NIFTY 50","25 Jul 2012","5118.40","5121.60","5076.60","5109.60"
"NIFTY 50","24 Jul 2012","5128.80","5144.00","5103.25","5128.20"
"NIFTY 50","23 Jul 2012","5163.25","5164.20","5108.10","5117.95"
"NIFTY 50","20 Jul 2012","5233.55","5238.70","5197.50","5205.10"
"NIFTY 50","19 Jul 2012","5249.85","5257.75","5233.15","5242.70"
"NIFTY 50","18 Jul 2012","5199.10","5222.85","5169.05","5216.30"
"NIFTY 50","17 Jul 2012","5228.05","5236.70","5181.70","5192.85"
"NIFTY 50","16 Jul 2012","5232.35","5246.85","5190.45","5197.25"
"NIFTY 50","13 Jul 2012","5242.75","5267.15","5216.85","5227.25"
"NIFTY 50","12 Jul 2012","5240.00","5261.75","5217.70","5235.25"
"NIFTY 50","11 Jul 2012","5315.25","5336.45","5300.25","5306.30"
"NIFTY 50","10 Jul 2012","5286.60","5348.55","5284.55","5345.35"
"NIFTY 50","09 Jul 2012","5283.70","5300.60","5257.75","5275.15"
"NIFTY 50","06 Jul 2012","5324.70","5327.20","5287.75","5316.95"
"NIFTY 50","05 Jul 2012","5297.05","5333.65","5288.85","5327.30"
"NIFTY 50","04 Jul 2012","5310.40","5317.65","5273.30","5302.55"
"NIFTY 50","03 Jul 2012","5298.85","5317.00","5265.95","5287.95"
"NIFTY 50","02 Jul 2012","5283.85","5302.15","5263.35","5278.60"
"NIFTY 50","29 Jun 2012","5191.25","5286.25","5189.00","5278.90"
"NIFTY 50","28 Jun 2012","5148.95","5159.05","5125.30","5149.15"
"NIFTY 50","27 Jun 2012","5149.45","5160.10","5129.25","5141.90"
"NIFTY 50","26 Jun 2012","5107.45","5134.55","5095.50","5120.80"
"NIFTY 50","25 Jun 2012","5158.50","5194.60","5105.65","5114.65"
"NIFTY 50","22 Jun 2012","5101.75","5159.80","5094.00","5146.05"
"NIFTY 50","21 Jun 2012","5097.35","5170.40","5093.45","5165.00"
"NIFTY 50","20 Jun 2012","5114.55","5141.70","5100.70","5120.55"
"NIFTY 50","19 Jun 2012","5050.80","5113.60","5048.10","5103.85"
"NIFTY 50","18 Jun 2012","5174.00","5190.20","5041.70","5064.25"
"NIFTY 50","15 Jun 2012","5069.55","5146.20","5069.15","5139.05"
"NIFTY 50","14 Jun 2012","5105.10","5130.00","5047.60","5054.75"
"NIFTY 50","13 Jun 2012","5117.55","5144.90","5095.45","5121.45"
"NIFTY 50","12 Jun 2012","5015.50","5128.90","5015.15","5115.90"
"NIFTY 50","11 Jun 2012","5096.70","5124.45","5040.70","5054.10"
"NIFTY 50","08 Jun 2012","5044.25","5084.45","4994.80","5068.35"
"NIFTY 50","07 Jun 2012","5035.35","5059.65","5007.75","5049.65"
"NIFTY 50","06 Jun 2012","4886.65","5010.45","4886.15","4997.10"
"NIFTY 50","05 Jun 2012","4869.45","4898.95","4847.70","4863.30"
"NIFTY 50","04 Jun 2012","4797.30","4858.30","4770.35","4848.15"
"NIFTY 50","01 Jun 2012","4910.85","4925.00","4831.75","4841.60"
"NIFTY 50","31 May 2012","4896.10","4949.25","4883.55","4924.25"
"NIFTY 50","30 May 2012","4964.25","4982.25","4944.90","4950.75"
"NIFTY 50","29 May 2012","5005.35","5020.15","4982.15","4990.10"
"NIFTY 50","28 May 2012","4931.70","4994.95","4931.30","4985.65"
"NIFTY 50","25 May 2012","4905.95","4935.80","4889.35","4920.40"
"NIFTY 50","24 May 2012","4863.40","4931.90","4830.15","4921.40"
"NIFTY 50","23 May 2012","4843.00","4853.75","4803.95","4835.65"
"NIFTY 50","22 May 2012","4954.70","4956.35","4849.90","4860.50"
"NIFTY 50","21 May 2012","4888.50","4937.50","4888.50","4906.05"
"NIFTY 50","18 May 2012","4796.40","4908.50","4788.95","4891.45"
"NIFTY 50","17 May 2012","4878.60","4922.25","4850.20","4870.20"
"NIFTY 50","16 May 2012","4875.30","4882.25","4837.05","4858.25"
"NIFTY 50","15 May 2012","4869.85","4955.20","4868.55","4942.80"
"NIFTY 50","14 May 2012","4934.35","4957.20","4874.50","4907.80"
"NIFTY 50","11 May 2012","4938.85","4976.25","4906.15","4928.90"
"NIFTY 50","10 May 2012","4984.15","5039.30","4950.30","4965.70"
"NIFTY 50","09 May 2012","4967.90","5016.25","4956.45","4974.80"
"NIFTY 50","08 May 2012","5114.70","5119.95","4983.60","4999.95"
"NIFTY 50","07 May 2012","5017.80","5124.75","4988.00","5114.15"
"NIFTY 50","04 May 2012","5166.65","5177.20","5070.60","5086.85"
"NIFTY 50","03 May 2012","5211.20","5217.30","5180.65","5188.40"
"NIFTY 50","02 May 2012","5254.30","5279.60","5226.45","5239.15"
"NIFTY 50","30 Apr 2012","5201.45","5262.15","5201.45","5248.15"
"NIFTY 50","28 Apr 2012","5209.60","5216.40","5196.35","5209.00"
"NIFTY 50","27 Apr 2012","5189.00","5223.05","5154.30","5190.60"
"NIFTY 50","26 Apr 2012","5214.75","5215.60","5179.05","5189.00"
"NIFTY 50","25 Apr 2012","5222.20","5236.10","5160.65","5202.00"
"NIFTY 50","24 Apr 2012","5215.90","5232.35","5180.35","5222.65"
"NIFTY 50","23 Apr 2012","5277.40","5310.55","5187.15","5200.60"
"NIFTY 50","20 Apr 2012","5313.95","5336.15","5245.45","5290.85"
"NIFTY 50","19 Apr 2012","5320.60","5342.45","5291.30","5332.40"
"NIFTY 50","18 Apr 2012","5320.70","5342.00","5293.45","5300.00"
"NIFTY 50","17 Apr 2012","5266.60","5298.20","5208.35","5289.70"
"NIFTY 50","16 Apr 2012","5190.60","5233.50","5183.50","5226.20"
"NIFTY 50","13 Apr 2012","5255.70","5306.75","5185.40","5207.45"
"NIFTY 50","12 Apr 2012","5246.75","5290.60","5246.75","5276.85"
"NIFTY 50","11 Apr 2012","5209.45","5263.65","5190.80","5226.85"
"NIFTY 50","10 Apr 2012","5254.10","5255.80","5211.85","5243.60"
"NIFTY 50","09 Apr 2012","5282.50","5287.90","5228.00","5234.40"
"NIFTY 50","04 Apr 2012","5328.65","5338.40","5305.30","5322.90"
"NIFTY 50","03 Apr 2012","5353.20","5378.75","5344.45","5358.50"
"NIFTY 50","02 Apr 2012","5296.35","5331.55","5278.80","5317.90"
"NIFTY 50","30 Mar 2012","5206.60","5307.10","5203.65","5295.55"
"NIFTY 50","29 Mar 2012","5145.95","5194.30","5135.95","5178.85"
"NIFTY 50","28 Mar 2012","5231.70","5236.55","5169.60","5194.75"
"NIFTY 50","27 Mar 2012","5242.95","5277.95","5184.65","5243.15"
"NIFTY 50","26 Mar 2012","5274.35","5274.95","5174.90","5184.25"
"NIFTY 50","23 Mar 2012","5255.65","5312.00","5220.00","5278.20"
"NIFTY 50","22 Mar 2012","5361.10","5385.95","5205.65","5228.45"
"NIFTY 50","21 Mar 2012","5267.20","5372.35","5256.00","5364.95"
"NIFTY 50","20 Mar 2012","5257.15","5297.35","5233.25","5274.85"
"NIFTY 50","19 Mar 2012","5337.35","5340.70","5238.55","5257.05"
"NIFTY 50","16 Mar 2012","5380.35","5445.65","5305.00","5317.90"
"NIFTY 50","15 Mar 2012","5462.50","5462.50","5362.30","5380.50"
"NIFTY 50","14 Mar 2012","5490.55","5499.40","5437.80","5463.90"
"NIFTY 50","13 Mar 2012","5391.05","5438.65","5390.80","5429.50"
"NIFTY 50","12 Mar 2012","5420.10","5421.90","5327.30","5359.55"
"NIFTY 50","09 Mar 2012","5294.10","5342.30","5291.60","5333.55"
"NIFTY 50","07 Mar 2012","5207.05","5243.85","5171.45","5220.45"
"NIFTY 50","06 Mar 2012","5266.00","5382.05","5206.40","5222.40"
"NIFTY 50","05 Mar 2012","5342.55","5344.50","5265.70","5280.35"
"NIFTY 50","03 Mar 2012","5360.05","5369.60","5353.40","5359.40"
"NIFTY 50","02 Mar 2012","5369.45","5392.55","5315.05","5359.35"
"NIFTY 50","01 Mar 2012","5366.00","5372.45","5297.50","5339.75"
"NIFTY 50","29 Feb 2012","5424.95","5458.80","5352.25","5385.20"
"NIFTY 50","28 Feb 2012","5310.50","5391.10","5306.45","5375.50"
"NIFTY 50","27 Feb 2012","5448.10","5449.80","5268.15","5281.20"
"NIFTY 50","24 Feb 2012","5479.15","5521.40","5405.90","5429.30"
"NIFTY 50","23 Feb 2012","5490.05","5537.40","5460.80","5483.30"
"NIFTY 50","22 Feb 2012","5609.75","5629.95","5491.35","5505.35"
"NIFTY 50","21 Feb 2012","5561.90","5621.50","5561.75","5607.15"
"NIFTY 50","17 Feb 2012","5574.20","5606.70","5545.20","5564.30"
"NIFTY 50","16 Feb 2012","5513.75","5531.40","5483.75","5521.95"
"NIFTY 50","15 Feb 2012","5460.60","5542.10","5460.60","5531.95"
"NIFTY 50","14 Feb 2012","5380.80","5428.05","5377.95","5416.05"
"NIFTY 50","13 Feb 2012","5382.10","5421.05","5351.40","5390.20"
"NIFTY 50","10 Feb 2012","5399.80","5427.75","5341.05","5381.60"
"NIFTY 50","09 Feb 2012","5343.05","5423.40","5338.90","5412.35"
"NIFTY 50","08 Feb 2012","5343.80","5396.90","5325.20","5368.15"
"NIFTY 50","07 Feb 2012","5412.95","5413.35","5322.95","5335.15"
"NIFTY 50","06 Feb 2012","5379.45","5390.05","5327.25","5361.65"
"NIFTY 50","03 Feb 2012","5276.10","5334.85","5255.55","5325.85"
"NIFTY 50","02 Feb 2012","5272.10","5289.95","5225.75","5269.90"
"NIFTY 50","01 Feb 2012","5198.15","5244.60","5159.00","5235.70"
"NIFTY 50","31 Jan 2012","5125.25","5215.40","5120.15","5199.25"
"NIFTY 50","30 Jan 2012","5163.55","5166.15","5076.70","5087.30"
"NIFTY 50","27 Jan 2012","5216.75","5217.00","5162.40","5204.70"
"NIFTY 50","25 Jan 2012","5151.50","5174.15","5130.25","5158.30"
"NIFTY 50","24 Jan 2012","5064.80","5141.05","5049.80","5127.35"
"NIFTY 50","23 Jan 2012","5025.35","5059.55","5021.35","5046.25"
"NIFTY 50","20 Jan 2012","5044.85","5064.15","5004.30","5048.60"
"NIFTY 50","19 Jan 2012","4995.00","5023.80","4991.40","5018.40"
"NIFTY 50","18 Jan 2012","4977.75","4980.65","4931.05","4955.80"
"NIFTY 50","17 Jan 2012","4904.50","4975.55","4904.00","4967.30"
"NIFTY 50","16 Jan 2012","4844.00","4880.80","4827.05","4873.90"
"NIFTY 50","13 Jan 2012","4861.95","4898.85","4834.20","4866.00"
"NIFTY 50","12 Jan 2012","4840.95","4869.20","4803.90","4831.25"
"NIFTY 50","11 Jan 2012","4863.15","4877.20","4841.60","4860.95"
"NIFTY 50","10 Jan 2012","4771.85","4855.90","4768.25","4849.55"
"NIFTY 50","09 Jan 2012","4747.55","4758.70","4695.45","4742.80"
"NIFTY 50","07 Jan 2012","4755.60","4759.40","4743.05","4746.90"
"NIFTY 50","06 Jan 2012","4724.15","4794.90","4686.85","4754.10"
"NIFTY 50","05 Jan 2012","4749.00","4779.80","4730.15","4749.95"
"NIFTY 50","04 Jan 2012","4774.95","4782.85","4728.85","4749.65"
"NIFTY 50","03 Jan 2012","4675.80","4773.10","4675.80","4765.30"
"NIFTY 50","02 Jan 2012","4640.20","4645.95","4588.05","4636.75"
"NIFTY 50","30 Dec 2011","4659.95","4690.45","4608.90","4624.30"
"NIFTY 50","29 Dec 2011","4681.15","4701.80","4639.05","4646.25"
"NIFTY 50","28 Dec 2011","4756.20","4756.20","4685.65","4705.80"
"NIFTY 50","27 Dec 2011","4780.20","4800.50","4723.65","4750.50"
"NIFTY 50","26 Dec 2011","4718.15","4787.25","4718.15","4779.00"
"NIFTY 50","23 Dec 2011","4763.20","4763.45","4693.20","4714.00"
"NIFTY 50","22 Dec 2011","4636.90","4740.60","4632.95","4733.85"
"NIFTY 50","21 Dec 2011","4636.45","4707.35","4601.95","4693.15"
"NIFTY 50","20 Dec 2011","4635.80","4637.25","4531.15","4544.20"
"NIFTY 50","19 Dec 2011","4623.15","4623.15","4555.90","4613.10"
"NIFTY 50","16 Dec 2011","4752.50","4818.85","4628.20","4651.60"
"NIFTY 50","15 Dec 2011","4712.80","4768.65","4673.85","4746.35"
"NIFTY 50","14 Dec 2011","4788.70","4839.55","4750.40","4763.25"
"NIFTY 50","13 Dec 2011","4733.60","4824.70","4728.50","4800.60"
"NIFTY 50","12 Dec 2011","4906.85","4910.25","4755.55","4764.60"
"NIFTY 50","09 Dec 2011","4870.75","4918.35","4841.75","4866.70"
"NIFTY 50","08 Dec 2011","5037.40","5049.05","4921.45","4943.65"
"NIFTY 50","07 Dec 2011","5050.10","5099.25","5032.25","5062.60"
"NIFTY 50","05 Dec 2011","5036.50","5055.40","5002.55","5039.15"
"NIFTY 50","02 Dec 2011","4940.85","5062.55","4918.40","5050.15"
"NIFTY 50","01 Dec 2011","4970.85","5011.90","4916.70","4936.85"
"NIFTY 50","30 Nov 2011","4766.15","4851.55","4754.80","4832.05"
"NIFTY 50","29 Nov 2011","4864.20","4866.10","4787.10","4805.10"
"NIFTY 50","28 Nov 2011","4769.30","4859.10","4766.40","4851.30"
"NIFTY 50","25 Nov 2011","4731.30","4767.30","4693.10","4710.05"
"NIFTY 50","24 Nov 2011","4707.55","4771.10","4639.10","4756.45"
"NIFTY 50","23 Nov 2011","4779.50","4779.50","4640.95","4706.45"
"NIFTY 50","22 Nov 2011","4794.85","4854.00","4782.55","4812.35"
"NIFTY 50","21 Nov 2011","4873.80","4873.80","4764.80","4778.35"
"NIFTY 50","18 Nov 2011","4899.15","4915.90","4837.95","4905.80"
"NIFTY 50","17 Nov 2011","5027.10","5036.80","4919.45","4934.75"
"NIFTY 50","16 Nov 2011","5059.10","5065.20","4989.50","5030.45"
"NIFTY 50","15 Nov 2011","5131.20","5158.75","5052.85","5068.50"
"NIFTY 50","14 Nov 2011","5217.35","5228.90","5140.55","5148.35"
"NIFTY 50","11 Nov 2011","5159.75","5198.60","5142.25","5168.85"
"NIFTY 50","09 Nov 2011","5309.70","5317.50","5211.75","5221.05"
"NIFTY 50","08 Nov 2011","5292.25","5304.25","5252.00","5289.35"
"NIFTY 50","04 Nov 2011","5325.40","5326.45","5256.80","5284.20"
"NIFTY 50","03 Nov 2011","5241.55","5281.60","5201.85","5265.75"
"NIFTY 50","02 Nov 2011","5216.75","5300.10","5204.95","5258.45"
"NIFTY 50","01 Nov 2011","5278.60","5310.85","5238.30","5257.95"
"NIFTY 50","31 Oct 2011","5358.90","5360.25","5314.60","5326.60"
"NIFTY 50","28 Oct 2011","5341.90","5399.70","5322.80","5360.70"
"NIFTY 50","26 Oct 2011","5214.95","5219.25","5196.15","5201.80"
"NIFTY 50","25 Oct 2011","5137.90","5211.00","5085.55","5191.60"
"NIFTY 50","24 Oct 2011","5114.70","5145.65","5084.75","5098.35"
"NIFTY 50","21 Oct 2011","5106.60","5120.75","5037.95","5049.95"
"NIFTY 50","20 Oct 2011","5086.55","5099.00","5033.95","5091.90"
"NIFTY 50","19 Oct 2011","5080.45","5148.05","5075.30","5139.15"
"NIFTY 50","18 Oct 2011","5049.45","5057.50","5011.05","5037.50"
"NIFTY 50","17 Oct 2011","5156.20","5160.20","5084.50","5118.25"
"NIFTY 50","14 Oct 2011","5057.35","5141.40","5056.60","5132.30"
"NIFTY 50","13 Oct 2011","5130.80","5136.95","5067.65","5077.85"
"NIFTY 50","12 Oct 2011","5011.20","5109.80","4997.65","5099.40"
"NIFTY 50","11 Oct 2011","5019.90","5045.10","4964.00","4974.35"
"NIFTY 50","10 Oct 2011","4886.85","4991.15","4882.05","4979.60"
"NIFTY 50","07 Oct 2011","4883.65","4922.60","4861.20","4888.05"
"NIFTY 50","05 Oct 2011","4791.30","4827.80","4741.00","4751.30"
"NIFTY 50","04 Oct 2011","4823.50","4869.75","4728.30","4772.15"
"NIFTY 50","03 Oct 2011","4874.40","4879.15","4823.90","4849.50"
"NIFTY 50","30 Sep 2011","4990.15","5025.55","4924.30","4943.25"
"NIFTY 50","29 Sep 2011","4924.20","5034.25","4906.00","5015.45"
"NIFTY 50","28 Sep 2011","5005.50","5006.05","4918.45","4945.90"
"NIFTY 50","27 Sep 2011","4905.15","4982.95","4905.15","4971.25"
"NIFTY 50","26 Sep 2011","4878.60","4879.80","4758.85","4835.40"
"NIFTY 50","23 Sep 2011","4873.75","4930.25","4829.60","4867.75"
"NIFTY 50","22 Sep 2011","5054.45","5059.85","4907.75","4923.65"
"NIFTY 50","21 Sep 2011","5153.75","5168.40","5109.85","5133.25"
"NIFTY 50","20 Sep 2011","5042.55","5149.90","5035.25","5140.20"
"NIFTY 50","19 Sep 2011","5068.40","5068.40","5019.25","5031.95"
"NIFTY 50","16 Sep 2011","5123.35","5143.60","5068.10","5084.25"
"NIFTY 50","15 Sep 2011","5062.35","5091.45","4967.45","5075.70"
"NIFTY 50","14 Sep 2011","4965.05","5026.15","4917.40","5012.55"
"NIFTY 50","13 Sep 2011","4977.80","5030.15","4911.05","4940.95"
"NIFTY 50","12 Sep 2011","4981.70","4985.60","4911.25","4946.80"
"NIFTY 50","09 Sep 2011","5161.30","5163.75","5046.80","5059.45"
"NIFTY 50","08 Sep 2011","5139.20","5169.25","5098.25","5153.25"
"NIFTY 50","07 Sep 2011","5080.15","5154.50","5076.30","5124.65"
"NIFTY 50","06 Sep 2011","4993.35","5072.90","4942.90","5064.30"
"NIFTY 50","05 Sep 2011","4998.90","5030.30","4964.45","5017.20"
"NIFTY 50","02 Sep 2011","5109.80","5113.70","4993.35","5040.00"
"NIFTY 50","30 Aug 2011","4973.25","5016.25","4927.55","5001.00"
"NIFTY 50","29 Aug 2011","4806.20","4934.40","4806.05","4919.60"
"NIFTY 50","26 Aug 2011","4839.25","4872.00","4720.00","4747.80"
"NIFTY 50","25 Aug 2011","4914.65","4915.85","4825.05","4839.60"
"NIFTY 50","24 Aug 2011","4934.35","4962.40","4875.30","4888.90"
"NIFTY 50","23 Aug 2011","4925.15","4965.80","4863.80","4948.90"
"NIFTY 50","22 Aug 2011","4843.70","4910.05","4808.75","4898.80"
"NIFTY 50","19 Aug 2011","4859.30","4893.60","4796.10","4845.65"
"NIFTY 50","18 Aug 2011","5077.95","5078.60","4932.15","4944.15"
"NIFTY 50","17 Aug 2011","5030.30","5112.15","5017.25","5056.60"
"NIFTY 50","16 Aug 2011","5125.75","5132.20","5015.40","5035.80"
"NIFTY 50","12 Aug 2011","5194.40","5194.45","5053.35","5072.95"
"NIFTY 50","11 Aug 2011","5128.00","5184.95","5121.00","5138.30"
"NIFTY 50","10 Aug 2011","5196.55","5197.95","5123.35","5161.00"
"NIFTY 50","09 Aug 2011","4947.90","5167.00","4946.45","5072.85"
"NIFTY 50","08 Aug 2011","5083.85","5204.20","5054.05","5118.50"
"NIFTY 50","05 Aug 2011","5204.35","5229.65","5116.45","5211.25"
"NIFTY 50","04 Aug 2011","5412.40","5434.50","5323.15","5331.80"
"NIFTY 50","03 Aug 2011","5402.00","5422.60","5378.85","5404.80"
"NIFTY 50","02 Aug 2011","5493.20","5496.30","5433.65","5456.55"
"NIFTY 50","01 Aug 2011","5527.50","5551.90","5486.45","5516.80"
"NIFTY 50","29 Jul 2011","5479.00","5520.30","5453.95","5482.00"
"NIFTY 50","28 Jul 2011","5492.40","5512.10","5475.65","5487.75"
"NIFTY 50","27 Jul 2011","5588.55","5591.70","5521.50","5546.80"
"NIFTY 50","26 Jul 2011","5688.45","5702.25","5560.15","5574.85"
